Area,Item,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Morocco,Plums and sloes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,1104.5,1232.5,1223.7,1189.1,960.8,1082.6,995.7,763.0,1009.4,369.1,447.5,439.6
Morocco,Potatoes,0.0,0.0,276.4,223.8,311.5,218.0,185.8,263.4,205.0,188.2,175.2,153.3,204.7,213.1,217.7,266.0,301.5,269.7,249.5,351.7,299.1,257.3,283.1,211.7,201.8,203.9,189.8,229.1,216.8
Morocco,Pulses nes,327.5,366.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,"Pumpkins, squash and gourds",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.5,353.5,404.6,431.3,393.1,382.5,511.6,367.6,467.0,483.3,198.5,255.9,278.4
Morocco,Quinces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.8,710.9,654.1,633.2,550.1,563.3,580.6,560.3,491.6,451.7,288.9,264.8,298.4
Morocco,Rapeseed,459.4,480.2,442.0,445.5,480.1,424.5,388.4,406.1,408.0,376.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,"Rice, paddy",436.5,445.1,408.7,412.9,445.0,436.0,293.9,291.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Rye,303.1,339.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Seed cotton,769.5,667.6,613.0,673.7,761.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Sorghum,218.2,253.0,204.3,177.1,402.8,228.3,213.1,260.3,235.6,218.3,244.2,265.0,258.0,289.8,292.2,326.3,341.8,384.5,369.9,407.5,374.5,405.6,416.4,356.9,358.4,489.4,421.0,376.2,386.5
Morocco,Soybeans,425.0,433.4,397.9,347.7,374.7,367.1,335.9,333.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Strawberries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.3,1019.0,1013.4,1344.9,1332.8,1132.6,1025.4,956.5,839.2,665.5,708.5,689.5
Morocco,String beans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.3,790.9,785.6,727.1,767.6,951.5,791.1,745.9,714.8,777.0,474.6,436.7,436.8
Morocco,Sugar beet,31.8,34.1,32.8,34.0,36.7,37.3,34.1,33.8,33.1,30.6,28.8,29.5,33.9,36.6,36.7,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Sugar cane,22.4,22.8,21.0,22.1,23.8,25.2,23.1,22.9,22.4,20.7,19.5,20.0,23.0,24.8,24.8,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Sunflower seed,505.4,515.3,452.8,472.7,539.8,415.3,385.2,421.7,417.2,374.6,361.9,363.9,404.2,463.5,477.2,462.7,496.8,575.5,556.0,481.2,532.8,470.5,502.1,504.4,462.9,557.7,563.4,511.9,578.6
Morocco,"Tangerines, mandarins, clementines, satsumas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.5,249.5,237.7,256.9,323.6,348.6,268.3,452.9,550.9,548.6,500.2,478.4,479.8,518.7,318.8,303.1,366.0,163.9,151.4,167.4
Morocco,"Tobacco, unmanufactured",1148.6,1171.2,1075.4,1195.3,1288.0,1376.8,1259.6,1249.4,1223.9,1129.3,1061.7,1088.9,1253.3,1353.2,1353.6,1364.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Tomatoes,0.0,0.0,193.6,156.5,234.2,184.7,163.7,169.7,197.9,160.0,134.5,150.6,208.9,164.6,199.7,164.9,224.6,263.2,286.7,238.8,260.8,279.3,274.8,271.2,172.1,198.8,209.5,216.9,239.7
Morocco,"Vegetables, leguminous nes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.4,431.0,417.0,445.5,479.6,440.4,390.2,378.3,361.5,376.2,206.6,258.3,276.9
Morocco,Vetches,287.1,310.4,278.5,253.2,400.5,346.5,319.1,315.5,0.0,0.0,0.0,0.0,0.0,0.0,620.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,Watermelons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.6,454.2,355.0,424.1,382.0,759.1,278.4,261.7,295.0,394.6,136.8,146.9,189.2
Morocco,Wheat,269.9,316.2,293.6,259.7,340.7,266.2,263.5,255.1,251.9,241.9,222.1,226.8,260.1,269.5,284.3,251.3,334.5,407.7,297.9,305.3,305.3,319.9,299.8,296.2,242.7,272.2,266.3,253.9,243.3
Mozambique,Bananas,0.0,0.0,0.0,0.0,0.0,0.0,544.0,529.7,502.5,488.6,409.1,365.7,389.8,437.1,436.2,413.0,443.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,"Beans, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.3,1253.7,1215.2,0.0,0.0
Mozambique,"Cashew nuts, with shell",0.0,0.0,142.0,123.0,110.8,265.6,333.5,324.2,391.4,262.7,193.2,168.9,252.3,287.8,281.9,265.7,338.6,358.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Cassava,0.0,0.0,126.2,114.1,79.8,128.0,125.3,121.8,113.3,32.8,38.6,33.8,42.0,66.4,130.1,157.5,212.8,249.4,0.0,0.0,0.0,0.0,0.0,0.0,207.4,245.9,267.4,0.0,0.0
Mozambique,Castor oil seed,0.0,0.0,0.0,0.0,0.0,0.0,254.3,251.3,274.0,229.9,214.9,228.1,218.7,332.1,412.0,305.1,348.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Coconuts,0.0,0.0,0.0,0.0,0.0,0.0,179.3,163.4,141.7,280.4,104.8,95.4,125.3,197.5,199.9,170.9,159.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,240.7,336.2,0.0,0.0
Mozambique,"Eggs, hen, in shell",0.0,0.0,996.3,924.1,797.8,995.9,1419.8,1335.6,1155.4,1017.9,847.2,853.1,1208.9,1568.1,1571.1,1715.7,1645.1,0.0,0.0,0.0,0.0,0.0,4376.1,4513.9,3632.0,2847.7,0.0,0.0,0.0
Mozambique,"Groundnuts, with shell",0.0,0.0,0.0,0.0,265.9,398.4,378.6,465.5,383.6,243.0,210.1,211.2,214.4,398.6,455.3,413.4,425.7,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Lemons and limes,0.0,0.0,210.6,190.1,133.0,185.3,195.8,198.0,214.1,438.7,388.3,359.4,349.0,430.4,532.1,640.9,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Maize,0.0,0.0,109.7,91.1,94.2,109.2,141.3,140.8,132.3,52.5,91.8,126.7,105.1,121.8,151.8,139.8,145.1,279.4,0.0,0.0,0.0,0.0,0.0,0.0,299.5,383.1,261.6,0.0,0.0
Mozambique,"Mangoes, mangosteens, guavas",0.0,0.0,0.0,0.0,0.0,0.0,878.4,672.9,652.8,523.4,473.3,552.8,1177.3,1339.2,1057.2,1075.2,1000.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,"Meat live weight, cattle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.5,1595.0,1279.1,1242.2,1832.0,2285.2,2368.8,2564.0,2808.1,0.0,0.0,0.0,0.0,2026.6,1989.0,2161.9,1661.5,1100.0,1824.3,1989.2,0.0
Mozambique,"Meat live weight, chicken",0.0,0.0,765.8,710.8,613.7,766.1,861.9,0.0,0.0,1808.1,1424.4,1414.9,1743.6,2203.4,1991.7,2287.1,2323.1,0.0,0.0,0.0,0.0,0.0,4089.4,4044.3,3312.9,2391.0,2280.4,2353.9,0.0
Mozambique,"Meat live weight, goat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1917.1,1783.1,1856.2,2038.0,2027.4,2103.1,2308.4,0.0,0.0,0.0,0.0,0.0,2784.5,2668.9,2136.5,1420.6,1446.9,1657.7,0.0
Mozambique,"Meat live weight, pig",0.0,0.0,846.4,785.4,681.9,846.7,952.6,0.0,0.0,3588.1,3461.7,3365.5,431.7,4954.4,5034.1,5017.2,5435.7,0.0,0.0,0.0,0.0,0.0,1693.2,1865.2,1701.6,965.7,1179.5,1359.3,0.0
Mozambique,"Meat live weight, sheep",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3436.1,3310.8,2882.0,2195.6,1730.0,1823.4,0.0
Mozambique,"Meat, cattle",0.0,0.0,1100.4,1021.1,886.5,1100.7,4901.4,4816.2,4303.7,4091.3,3204.3,3092.7,3592.2,4480.7,4644.6,5027.4,5506.1,0.0,0.0,0.0,0.0,0.0,5298.3,5246.8,4160.3,2733.6,3444.1,0.0,0.0
Mozambique,"Meat, chicken",0.0,0.0,995.6,923.9,797.8,995.9,3224.3,3045.2,2784.3,2410.8,1899.2,1886.6,2324.8,2937.8,2655.6,3049.5,3097.5,0.0,0.0,0.0,0.0,0.0,4826.3,4678.7,3769.1,2885.8,0.0,0.0,0.0
Mozambique,"Meat, goat",0.0,0.0,0.0,0.0,0.0,0.0,5775.5,5639.8,5218.7,4293.6,3834.1,3566.2,3712.4,4075.9,4054.9,4206.2,4616.8,0.0,0.0,0.0,0.0,0.0,4393.1,4284.2,3614.3,2555.7,3003.8,0.0,0.0
Mozambique,"Meat, pig",0.0,0.0,1100.4,1021.1,886.5,1100.7,6205.2,6048.2,5361.2,4784.2,4615.6,4487.3,5756.4,6605.9,6712.2,6689.6,7247.6,0.0,0.0,0.0,0.0,0.0,4143.6,3793.6,3489.0,2453.8,2787.1,0.0,0.0
Mozambique,"Meat, sheep",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6872.2,6621.6,5764.0,4391.3,0.0,0.0,0.0
Mozambique,"Milk, whole fresh cow",0.0,0.0,235.7,218.8,199.5,235.9,265.3,257.9,547.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,"Onions, dry",0.0,0.0,336.8,304.0,210.5,318.7,311.8,315.1,282.0,807.1,480.1,543.5,605.5,741.8,727.6,842.5,1008.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.1,895.8,755.9,0.0,0.0
Mozambique,Oranges,0.0,0.0,210.6,190.1,133.0,185.3,195.8,198.0,214.1,0.0,0.0,0.0,0.0,0.0,0.0,658.2,765.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Papayas,0.0,0.0,0.0,0.0,0.0,0.0,563.1,520.4,468.1,505.0,411.5,342.9,379.7,502.2,516.5,563.4,560.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Pineapples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838.7,1793.5,1342.3,1390.3,1673.9,2129.6,2168.2,3383.4,3212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Potatoes,0.0,0.0,0.0,0.0,0.0,0.0,523.2,494.3,432.1,470.2,380.1,262.3,561.8,721.8,712.5,782.7,818.1,738.7,0.0,0.0,0.0,0.0,0.0,0.0,688.3,623.6,648.9,0.0,0.0
Mozambique,Pulses nes,0.0,0.0,0.0,223.6,192.9,292.2,285.9,289.0,258.5,0.0,0.0,63.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,"Rice, paddy",0.0,0.0,149.7,165.6,138.5,221.4,173.3,168.4,172.2,91.9,94.2,105.6,84.1,143.9,160.4,157.5,193.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.2,699.5,753.8,0.0,0.0
Mozambique,Seed cotton,0.0,0.0,154.9,159.5,133.0,305.5,277.2,269.5,166.3,210.1,154.6,135.1,0.0,0.0,0.0,0.0,165.7,261.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Sesame seed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Sorghum,0.0,0.0,0.0,0.0,48.9,86.6,84.7,180.2,167.7,52.5,79.7,105.6,92.5,110.7,138.8,177.2,174.1,205.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Sugar cane,0.0,0.0,12.6,11.4,8.0,12.0,12.7,12.4,11.5,9.7,7.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Sunflower seed,0.0,0.0,139.1,115.9,121.9,230.2,216.6,210.5,195.7,164.2,157.0,168.9,189.2,199.3,303.5,275.6,270.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Sweet potatoes,0.0,0.0,0.0,0.0,0.0,0.0,525.0,591.2,390.6,375.0,294.2,67.2,275.8,329.9,325.7,331.1,375.8,316.0,0.0,0.0,0.0,0.0,0.0,0.0,390.7,335.4,363.2,0.0,0.0
Mozambique,"Tangerines, mandarins, clementines, satsumas",0.0,0.0,210.6,190.1,133.0,185.3,195.8,198.0,214.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Tea,0.0,0.0,0.0,0.0,0.0,0.0,86.6,84.2,4820.3,3994.8,3065.2,2609.2,2583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,"Tobacco, unmanufactured",0.0,0.0,1114.6,1015.6,842.2,1073.6,1140.5,1108.8,1030.7,864.7,636.0,556.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Tomatoes,0.0,0.0,336.8,304.0,210.5,307.2,324.7,322.1,293.7,587.8,399.9,371.2,500.0,665.6,707.3,810.2,887.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.9,884.9,1009.6,0.0,0.0
Mozambique,"Vegetables, fresh nes",0.0,0.0,210.6,190.1,133.0,185.3,181.3,183.3,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Wheat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.2,668.9,714.1,0.0,0.0
Namibia,Cotton lint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.1,1096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,Grapes,0.0,0.0,0.0,0.0,2621.4,2543.0,2571.2,2395.5,2176.9,1685.9,1479.3,1102.1,1633.0,1632.7,1478.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,"Groundnuts, with shell",0.0,0.0,0.0,543.5,579.0,488.5,477.4,398.0,479.3,264.1,208.5,370.0,423.0,510.9,550.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,Maize,166.6,172.9,194.9,197.4,193.3,176.8,151.9,153.8,146.3,145.1,98.3,106.1,228.6,376.5,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.6,365.1,364.8,0.0
Namibia,"Meat live weight, cattle",1021.3,768.2,932.5,1239.2,1135.9,0.0,0.0,0.0,637.9,683.0,605.5,657.2,839.4,0.0,0.0,0.0,0.0,1031.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.7,1892.1,2333.4,0.0
Namibia,"Meat live weight, chicken",1116.1,1299.4,1248.0,1398.8,1378.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,"Meat live weight, goat",1049.5,1045.9,1177.6,1295.5,1323.4,0.0,0.0,0.0,918.2,822.8,702.7,632.8,979.5,0.0,0.0,0.0,0.0,1174.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.3,1718.8,1665.4,0.0
Namibia,"Meat live weight, pig",0.0,1502.8,1135.7,1140.6,1130.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,"Meat live weight, sheep",1271.1,1241.2,1397.3,1436.3,1378.5,0.0,0.0,0.0,888.3,823.7,670.2,657.5,894.9,0.0,0.0,0.0,0.0,1047.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.6,1959.8,2040.2,0.0
Namibia,"Meat, cattle",1838.3,1382.5,1678.6,1855.9,2106.4,0.0,0.0,0.0,1358.5,1305.5,1145.3,1225.7,1435.6,0.0,0.0,0.0,2134.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.2,2651.6,3083.7,0.0
Namibia,"Meat, chicken",1518.1,1767.2,1697.2,1902.4,1874.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1792.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,"Meat, goat",2414.1,2405.3,2708.3,1774.2,1725.9,0.0,0.0,0.0,1757.9,1707.5,1356.7,1345.3,1788.6,0.0,0.0,0.0,2430.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,"Meat, pig",0.0,2103.8,1590.1,1915.1,1874.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2230.6,2820.6,2600.9,0.0
Namibia,"Meat, sheep",2414.1,2405.3,2708.3,2709.2,2696.4,0.0,0.0,0.0,1757.9,1707.5,1356.7,1345.3,1788.6,0.0,0.0,0.0,2207.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442.8,3076.7,3317.2,0.0
Namibia,"Milk, whole fresh cow",391.1,378.7,376.4,377.4,386.0,358.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,Millet,147.8,149.0,168.0,169.0,209.5,162.8,184.5,162.8,147.3,157.4,154.8,123.3,253.1,277.1,262.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.3,329.5,394.7,0.0
Namibia,Seed cotton,0.0,0.0,0.0,422.4,565.2,546.6,520.8,446.8,425.6,314.1,589.5,313.1,482.5,325.1,361.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,Sorghum,147.8,149.0,168.0,169.0,182.0,173.5,184.5,162.8,147.3,157.4,154.8,123.3,253.1,277.1,262.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,Sunflower seed,306.7,340.1,339.7,314.9,308.2,260.0,242.6,202.2,183.0,161.1,227.7,216.3,524.1,363.0,393.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,Wheat,212.6,235.3,205.3,199.4,195.2,179.3,194.2,193.5,175.1,180.3,163.7,187.3,244.6,284.4,275.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.7,389.0,344.9,0.0
Namibia,"Wool, greasy",565.0,473.4,416.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,"Almonds, with shell",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.7,1026.9,1086.0,1175.9,1202.1,1238.1,1668.3,0.0,0.0,0.0,3846.6,3442.2,3207.3,3032.6,2982.9,2769.6,2788.7,0.0,0.0
Nepal,Apples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.6,355.2,381.3,413.6,403.7,416.7,488.5,518.0,693.5,969.2,837.6,762.9,725.7,686.2,675.0,649.6,727.6,926.4,899.6
Nepal,Apricots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.1,293.5,262.0,295.6,352.0,315.2,369.5,0.0,524.6,733.2,714.7,482.4,529.5,500.7,492.4,474.0,530.8,0.0,0.0
Nepal,Areca nuts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.5,336.2,325.6,365.0,362.3,378.0,509.3,0.0,0.0,0.0,709.3,628.0,598.4,565.8,556.6,516.7,520.3,0.0,0.0
Nepal,Bananas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.5,257.1,244.2,247.9,254.9,240.8,282.3,299.4,400.8,560.1,344.5,316.9,290.3,274.5,270.0,259.9,291.1,427.0,436.5
Nepal,Barley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.5,219.4,293.5,300.6,269.7,256.8,259.1,272.0,267.3,277.9,303.6,286.2
Nepal,Buckwheat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.3,446.0,408.6,412.3,432.8,425.3,442.1,0.0,0.0
Nepal,Chick peas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.1,442.7,456.9,496.6,532.9,560.7,737.0,795.3,1071.1,1134.1,989.6,903.8,828.0,782.9,770.1,867.5,921.9,0.0,0.0
Nepal,"Chillies and peppers, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.1,295.6,313.7,381.1,336.7,328.1,442.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,"Chillies and peppers, green",0.0,0.0,0.0,0.0,0.0,0.0,1707.5,1330.7,1531.9,1549.3,0.0,1329.1,1327.6,1447.8,1669.9,1694.3,0.0,410.4,633.0,911.5,1001.1,895.8,1280.7,1211.0,0.0,0.0,0.0,0.0,0.0
Nepal,Coconuts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.9,1056.4,967.8,915.1,900.1,835.7,841.5,0.0,0.0
Nepal,"Coffee, green",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.1,1155.7,1182.0,1289.5,1368.7,1380.4,1602.9,1550.4,1392.2,1474.2,1459.1,1318.8,1225.2,1324.5,1489.4,1475.5,1567.6,0.0,0.0
Nepal,Cotton lint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.4,674.7,651.1,615.7,776.9,824.7,1029.9,1016.7,1075.2,659.6,675.5,586.9,666.7,716.4,800.7,793.2,843.0,0.0,0.0
Nepal,Cottonseed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,33.7,32.6,30.8,38.8,41.2,51.5,50.8,53.8,33.0,34.4,36.4,33.3,35.8,40.0,0.0,0.0,0.0,0.0
Nepal,"Eggs, hen, in shell",0.0,0.0,0.0,0.0,0.0,0.0,1310.1,1189.8,1218.9,1221.5,1198.1,1162.1,1221.4,1264.0,1407.4,1368.7,1556.3,1152.1,1413.7,1856.3,2323.7,2417.9,2258.2,2122.6,2075.3,2223.4,2462.7,2504.8,2431.4
Nepal,"Eggs, other bird, in shell",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3593.6,3685.6,3376.6,3173.7,3103.2,3324.5,3682.4,0.0,0.0
Nepal,"Fruit, citrus nes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.8,318.2,327.1,356.9,433.2,408.8,479.2,0.0,0.0,0.0,367.5,348.6,327.4,309.6,304.5,293.1,328.3,0.0,0.0
Nepal,"Fruit, fresh nes",0.0,0.0,0.0,0.0,0.0,0.0,103.4,0.0,0.0,168.8,176.6,171.7,194.9,278.7,274.1,261.3,321.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,Garlic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.7,472.2,429.7,461.9,472.2,462.4,623.1,578.4,892.2,1052.7,1138.4,867.4,794.7,751.4,739.1,686.2,691.0,903.2,92.6
